Id,Cluster,Label
36633,33150,pkl
36634,33151,pedestrian
36635,33152,menumpuk
36636,33153,keluar
36637,33154,ramai
36638,33155,larangan
36639,33156,stop
36640,33157,apalagi
36641,33158,penerangan
36642,33159,rute
36643,33160,stasiun
36644,33161,tutup
36645,33162,kategori
36646,33163,susah
36647,33164,nyala
36648,33165,kali
36649,33166,halte
36650,33167,cempaka
36651,33168,kemacetan
36652,33169,bahaya
36653,33170,minggu
36654,33171,pengunjung
36655,33172,lurah
36656,33173,kemacetan
36657,33174,fungsi
36658,33175,rawan
36659,33176,pos
36660,33177,setengah
36661,33178,kelapa
36662,33179,anda
36663,33180,biaya
36664,33181,kotor
36665,33182,dilalui
36666,33183,nama
36667,33184,sepanjang
36668,33185,mampet
36669,33186,antara
36670,33187,pernah
36671,33188,galian
36672,33189,ditengah
36673,33190,ditaruh
36674,30593,cawang
36675,33191,nya
36676,33192,air
36677,33193,merusak
36678,33194,parkir
36679,33195,jak
36680,33196,transjakarta
36681,33197,informasi
36682,33198,pot
36683,33199,lurah
36684,33200,bus
36685,33201,warung
36686,28275,bpk
36687,33202,rumput
36688,33203,lihat
36689,33204,lihat
36690,33205,coretan
36691,33206,halte
36692,956,kejahatan
36693,33207,masyarakat
36694,33208,lubang
36695,33209,kepala
36696,33210,merah
36697,33211,liar
36698,33212,trotoar
36699,33213,trotoar
36700,33214,parkir
36701,33215,menumpuk
36702,33216,lurah
36703,33217,bau
36704,33218,lurah
36705,33219,pemilik
36706,33220,batu
36707,4256,amp
36708,33221,sda
36709,33222,sering
36710,33223,semua
36711,33224,pemangkasan
36712,33135,cawang
36713,5607,rapi
36714,33225,penumpang
36715,33226,sekian
36716,33227,inap
36717,33228,provinsi
36718,5022,dinas
36719,33229,ulang
36720,33230,meja
36721,33231,pinggir
36722,33232,kabel
36723,33233,ga
36724,33234,violation
36725,33235,pelanggaran
36726,33236,issue
36727,33237,gini
36728,33238,ganti
36729,33239,pelanggaran
36730,33240,mampet
36731,33135,cawang
36732,33241,dahan
36733,33242,susah
36734,33243,lantai
36735,33244,spanduk
36736,33245,rokok
36737,33246,provinsi
36738,33247,tanaman
36739,33179,anda
36740,33248,kanstin
36741,33249,semanan
36742,33250,lama
36743,33251,halte
36744,33252,bahaya
36745,33253,gak
36746,33253,gak
36747,33254,aduan
36748,33255,kotoran
36749,33256,barat
36750,33257,kebakaran
36751,32176,kerja
36752,33258,oleh
36753,33259,semanan
36754,33260,sampah
36755,33261,rata
36756,33262,anak
36757,33263,hilang
36758,33264,citata
36759,33265,violation
36760,33266,memasang
36761,33267,lalulintas
36762,33268,gak
36763,33269,bahwa
36764,33270,semoga
36765,33271,non
36766,33272,stop
36767,33273,penumpang
36768,33274,mereka
36769,33275,pembakaran
36770,33276,pot
36771,33277,ijin
36772,33278,nya
36773,33279,pot
36774,33280,mata
36775,33281,lurah
36776,33282,proyek
36777,3312,rokok
36778,33283,cuma
36779,31919,fungsi
36780,33284,total
36781,33285,pju
36782,33286,inap
36783,33287,aman
36784,33288,jelas
36785,33289,pelapor
36786,33290,wilayah
36787,33291,hasil
36788,33292,enak
36789,33293,ditemukan
36790,33294,flyover
36791,33295,parkir
36792,33296,air
36793,33297,pbg
36794,33298,nempel
36795,33299,kecelakaan
36796,33300,kaca
36797,33301,merah
36798,32176,kerja
36799,33302,mati
36800,33303,lebat
36801,33304,kecelakaan
36802,33305,anak
36803,33306,lagi
36804,33307,jd
36805,33308,kaki
36806,33309,peringatan
36807,33310,ormas
36808,33311,kurang
36809,30593,cawang
36810,33312,menghambat
36811,33313,lanjut
36812,33314,kejahatan
36813,33315,pinggir
36814,33213,trotoar
36815,33316,sampai
36816,33317,pengguna
36817,33318,minggu
36818,33319,memiliki
36819,461,aduan
36820,33320,diberi
36821,29702,selesai
36822,33321,trotoar
36823,33322,bakar
36824,33323,setelah
36825,33324,anda
36826,33325,pengaspalan
36827,33326,trotoar
36828,3891,trotoar
36829,4694,lampu
36830,33327,kreteria
36831,33328,got
36832,33329,kotoran
36833,33330,toping
36834,33331,gimana
36835,33332,jak
36836,33333,tiang
36837,33334,sepeda
36838,33335,nyamuk
36839,33336,seenaknya
36840,33337,petugas
36841,2222,cawang
36842,2222,cawang
36843,33338,cabut
36844,33339,pot
36845,33340,solusi
36846,33341,menggangu
36847,33342,pembakaran
36848,33112,pbg
36849,33343,tutup
36850,33344,buka
36851,33345,ditambah
36852,33346,ramai
36853,33347,aktivitas
36854,33348,kerja
36855,33349,dibuatkan
36856,33350,kejahatan
36857,33351,sedikit
36858,33352,non
36859,33353,iklan
36860,33354,air
36861,33355,kinerja
36862,33356,dirapihkan
36863,32176,kerja
36864,33357,selokan
36865,33358,lumpur
36866,33359,topping
36867,33360,lampu
36868,33361,kaca
36869,33362,berserakan
36870,33363,ga
36871,33364,lurah
36872,33365,bahu
36873,33366,batu
36874,33367,bpk
36875,33368,membuat
36876,33369,pondok
36877,33370,dg
36878,33371,inspektorat
36879,33372,pekerjaan
36880,33369,pondok
36881,33373,terutama
36882,33374,menganggu
36883,33375,putih
36884,33376,kawasan
36885,33377,dishub
36886,33378,doang
36887,33379,sy
36888,33380,dibuat
36889,461,aduan
36890,33381,gelap
36891,33382,rata
36892,33383,nya
36893,33309,peringatan
36894,33384,ceceran
36895,33385,bajaj
36896,33386,semanan
36897,33387,pertamanan
36898,33388,daun
36899,33389,pengurus
36900,33390,rapih
36901,33391,pintu
36902,33392,lancar
36903,33393,bagus
36904,33394,yg
36905,33395,duren
36906,33396,sini
36907,33397,telah
36908,33398,ngetem
36909,33399,preman
36910,33400,buat
36911,33401,pp
36912,33402,pungli
36913,33403,semanan
36914,33404,kursi
36915,33405,membantu
36916,33406,sy
36917,33407,ditambal
36918,33408,ngetem
36919,33409,wilayah
36920,33410,bergelombang
36921,33411,disini
36922,33412,rapih
36923,33413,penutup
36924,33414,habis
36925,33415,diperbaiki
36926,33416,pemotor
36927,33417,busway
36928,33418,ditambal
36929,33419,nyamuk
36930,33420,menganggu
36931,33421,tempat
36932,33422,dll
36933,33423,pejalan
36934,33424,surat
36935,33425,butuh
36936,33426,pergub
36937,33427,semanan
36938,33428,cawang
36939,33429,semanan
36940,33430,difoto
36941,33431,tertutup
36942,33432,diasphal
36943,33433,bikin
36944,33434,belok
36945,33435,air
36946,33436,selesai
36947,33437,marka
36948,33438,udara
36949,33439,air
36950,33401,pp
36951,33440,banner
36952,33112,pbg
36953,33441,tersebut
36954,33442,menjadi
36955,33443,tembok
36956,33444,yg
36957,33445,menjuntai
36958,33446,pot
36959,33447,semanan
36960,33448,listrik
36961,33449,perempatan
36962,33450,layak
36963,33451,kerja
36964,33452,semanan
36965,33453,semanan
36966,33454,rumah
36967,33455,main
36968,33456,tidur
36969,33457,seluruh
36970,33458,mesin
36971,33459,sosial
36972,33460,barat
36973,33461,setengah
36974,33462,ditaruh
36975,33463,banjir
36976,33464,reklame
36977,33465,undang
36978,33466,bermain
36979,20612,bangunan
36980,5022,dinas
36981,33180,biaya
36982,33467,dilalui
36983,33468,sosial
36984,2773,diperbaiki
36985,33469,tanaman
36986,33470,liat
36987,33471,rubuh
36988,33472,yg
36989,33473,sampah
36990,33474,akses
36991,33475,listrik
36992,33476,petugas
36993,33477,sisa
36994,33478,banjir
36995,33479,pemda
36996,33480,apa
36997,33401,pp
36998,33481,penghuni
36999,33482,tiba
37000,33483,ormas
37001,33484,tiba
37002,33485,proyek
37003,33486,mengenai
37004,33487,mengenai
37005,33488,pedestrian
37006,33489,sekitarnya
37007,33490,berpotensi
37008,33491,pot
37009,33492,rumah
37010,33493,sengaja
37011,33494,lurah
37012,33460,barat
37013,33495,papan
37014,33496,berjualan
37015,33497,dibantu
37016,33498,informasi
37017,33499,lurah
37018,33460,barat
37019,5022,dinas
37020,33500,oknum
37021,33501,online
37022,33502,pelanggaran
37023,33503,keselamatan
37024,33504,baliho
37025,33505,merugikan
37026,33506,tumpukan
37027,33180,biaya
37028,33507,fasos
37029,33508,semanan
37030,33509,pengunjung
37031,33510,jpo
37032,33511,bener
37033,33512,tebang
37034,32176,kerja
37035,33513,skpd
37036,33514,menjadi
37037,33515,diatas
37038,33516,sepanjang
37039,33517,sanksi
37040,33518,berdiri
37041,29236,wewenang
37042,33519,bolong
37043,33520,rapih
37044,33521,lampu
37045,33522,area
37046,33180,biaya
37047,33523,trotoar
37048,33524,provinsi
37049,33525,perempatan
37050,33526,kebiasaan
37051,33451,kerja
37052,29702,selesai
37053,33527,selesai
37054,33528,sampah
37055,33529,merasa
37056,33530,macet
37057,9204,spanduk
37058,33531,ojol
37059,33532,ujung
37060,33533,lurah
37061,33534,lurah
37062,33535,semanan
37063,33536,perhatian
37064,33537,pelanggaran
37065,33538,menganggu
37066,33539,baliho
37067,33540,bus
37068,33541,blok
37069,33542,diangkat
37070,33316,sampai
37071,33543,rumput
37072,33544,lurah
37073,33545,sumber
37074,5022,dinas
37075,33546,lampu
37076,33547,selalu
37077,33535,semanan
37078,33548,bakar
37079,33549,kelapa
37080,33550,pekerjaan
37081,33551,terkena
37082,33552,total
37083,33553,flyover
37084,33554,pju
37085,33451,kerja
37086,33555,contoh
37087,33556,wewenang
37088,33557,macet
37089,33558,issue
37090,33559,blm
37091,33560,mobil
37092,33561,violation
37093,33562,lumpur
37094,33563,macet
37095,33564,ceceran
37096,33565,cara
37097,33566,meminta
37098,33567,sisa
37099,33568,gorong
37100,33569,pengaspalan
37101,33570,abal
37102,33571,bebas
37103,33572,lakukan
37104,33370,dg
37105,33573,lintas
37106,33574,pemangkasan
37107,33575,sibuk
37108,33576,ketentuan
37109,33577,gerobak
37110,33578,keluar
37111,33579,ujung
37112,33580,lapak
37113,33581,penerangan
37114,33582,alfamart
37115,33583,terjadi
37116,33584,pemukiman
37117,33585,taman
37118,33586,ditutup
37119,33587,hancur
37120,33588,trotoar
37121,33589,gerobak
37122,33590,tks
37123,33591,trotoar
37124,32176,kerja
37125,32176,kerja
37126,33592,inap
37127,33593,penumpang
37128,33594,air
37129,33595,petugas
37130,33451,kerja
37131,33596,balik
37132,33597,gimana
37133,33598,kerja
37134,33599,enak
37135,33600,baliho
37136,33601,benar
37137,33602,up
37138,33603,larangan
37139,33604,petugas
37140,33605,pemukiman
37141,33606,sy
37142,33607,halte
37143,33608,unit
37144,33609,yg
37145,33610,tua
37146,33611,buang
37147,33612,orang
37148,33613,menghalangi
37149,33614,khusus
37150,33615,baliho
37151,33616,thanks
37152,33617,anak
37153,33618,pohon
37154,33619,kaca
37155,33620,tutup
37156,33621,demi
37157,33622,tl
37158,33623,toping
37159,33624,seminggu
37160,33625,doang
37161,33626,lurah
37162,33627,reklame
37163,33628,menjadi
37164,3312,rokok
37165,32736,sampah
37166,33629,dikordinasi
37167,33630,pungli
37168,33631,serta
37169,33632,menit
37170,33633,bantu
37171,33634,bangun
37172,33635,tangga
37173,33636,baliho
37174,33637,melanggar
37175,33638,bus
37176,33639,sembarangan
37177,33600,baliho
37178,33640,tak
37179,33641,buat
37180,33642,semanan
37181,33643,lalin
37182,33644,alfamart
37183,33645,lalu
37184,33646,tertibkan
37185,33647,gak
37186,33648,pintu
37187,33649,got
37188,33650,jak
37189,33651,tebang
37190,33652,efek
37191,33653,putar
37192,33654,miring
37193,33655,reklame
37194,33656,penuh
37195,33656,penuh
37196,33657,cepat
37197,33658,menimbulkan
37198,33659,tumpukan
37199,33660,parkir
37200,33661,alias
37201,33662,semanan
37202,33663,tim
37203,33664,tanaman
37204,33665,dibantu
37205,33666,gini
37206,33667,jembatan
37207,33668,bajaj
37208,33669,gedung
37209,33670,waktu
37210,33671,perhatian
37211,33672,thd
37212,33673,traffic
37213,33674,disitu
37214,33675,genangan
37215,33676,rubuh
37216,33677,pusat
37217,33678,mengalir
37218,33679,aktifitas
37219,33680,tlg
37220,33681,ps
37221,33682,bertahun
37222,33683,parkiran
37223,33684,sama
37224,33685,pelanggar
37225,33686,kecelakaan
37226,461,aduan
37227,33687,posisi
37228,33688,kebiasaan
37229,33689,dalam
37230,33690,melawan
37231,33691,diambil
37232,33692,setelah
37233,33693,roda
37234,33694,layak
37235,33695,ketua
37236,33696,hadjadinata
37237,33697,dibersihkan
37238,33698,ganggu
37239,33699,parkir
37240,33700,anak
37241,33701,sore
37242,33702,hidup
37243,33703,spanduk
37244,33704,masjid
37245,28595,kinerja
37246,33705,bangun
37247,33706,kawasan
37248,33707,perlu
37249,33708,kondisi
37250,33709,aja
37251,33710,pemotor
37252,33711,ceceran
37253,33712,nyamuk
37254,33713,wanita
37255,33714,taman
37256,33715,efek
37257,33716,penuh
37258,33717,bersama
37259,33718,mati
37260,33719,mengambil
37261,33720,bu
37262,33721,agak
37263,33722,jaki
37264,33723,papan
37265,33724,asap
37266,33725,kota
37267,33726,gini
37268,33727,pemotor
37269,33728,selesai
37270,33729,daun
37271,33730,an
37272,33731,rumput
37273,33732,berulang
37274,33733,penopingan
37275,33734,ketertiban
37276,33735,nyala
37277,33736,lurah
37278,32788,tkp
37279,33737,diambil
37280,33738,penumpang
37281,33739,issue
37282,33740,anak
37283,33741,nyala
37284,33742,diperbaiki
37285,33743,rusak
37286,33744,baliho
37287,33745,korban
37288,33746,org
37289,33747,perda
37290,33748,pejalan
37291,33749,dibenahi
37292,33750,dishub
37293,33751,siapa
37294,33752,sempit
37295,33753,air
37296,33754,tanah
37297,33755,simpang
37298,33756,pintu
37299,33757,belok
37300,33758,puing
37301,33759,lahan
37302,33760,ngetem
37303,33761,provinsi
37304,33762,alat
37305,33763,gimana
37306,33764,rendah
37307,33765,kucing
37308,33766,lalin
37309,33767,suara
37310,33744,baliho
37311,33768,topping
37312,33769,dibersihkan
37313,33770,diperuntukkan
37314,33771,bikin
37315,33772,fasos
37316,33773,main
37317,33774,semanan
37318,33775,kaca
37319,33776,enak
37320,33777,jpo
37321,33778,pohon
37322,33779,issue
37323,33780,tikungan
37324,33781,stop
37325,33782,baliho
37326,33783,tugas
37327,33784,dibuat
37328,33785,kepentingan
37329,33786,semua
37330,8766,rokok
37331,33787,sisi
37332,33788,kali
37333,33789,baliho
37334,33790,topping
37335,33791,rawan
37336,33792,pengunjung
37337,33793,panjang
37338,33794,membahayakan
37339,33795,jalanan
37340,33796,buat
37341,28351,ppsu
37342,33797,sungai
37343,33798,genangan
37344,33799,berbahaya
37345,33800,tebet
37346,33801,tegas
37347,33802,baliho
37348,33782,baliho
37349,33803,pejalan
37350,33804,pagar
37351,33805,merah
37352,33806,bukan
37353,33807,bener
37354,33808,atas
37355,33809,dibongkar
37356,33810,kedua
37357,33811,tiap
37358,10482,warna
37359,33812,gelap
37360,33813,salam
37361,33814,biaya
37362,33815,sempit
37363,33782,baliho
37364,33782,baliho
37365,33816,diangkat
37366,33817,dibantu
37367,33818,batu
37368,33819,halte
37369,33820,sarang
37370,33821,kebersihan
37371,33822,bus
37372,33823,sampah
37373,33636,baliho
37374,33824,pejalan
37375,33825,lansia
37376,33826,kanstin
37377,33827,coretan
37378,33828,coretan
37379,33829,dilakukan
37380,28395,inap
37381,33830,baliho
37382,33831,badan
37383,33832,lampu
37384,33833,nunggu
37385,33834,kaca
37386,33835,apa
37387,461,aduan
37388,33836,kaca
37389,12714,traffic
37390,33837,cpt
37391,33838,lapak
37392,33839,terkena
37393,33840,sy
37394,33841,genangan
37395,33842,pagi
37396,3312,rokok
37397,33843,pelanggaran
37398,33844,ketertiban
37399,33845,ditemukan
37400,33846,roda
37401,33847,jaklingko
37402,33848,poster
37403,32003,reklame
37404,33849,mereka
37405,33850,berhenti
37406,33851,blok
37407,33852,dg
37408,33853,dibiarkan
37409,33370,dg
37410,33701,sore
37411,33854,tanaman
37412,5022,dinas
37413,33855,badan
37414,33856,parkir
37415,33857,ditertibkan
37416,33858,tuntas
37417,33859,kabel
37418,33860,ceceran
37419,33861,inspektorat
37420,33862,bikin
37421,33863,ngetem
37422,33864,pusat
37423,33865,dna
37424,33866,violation
37425,33867,ceceran
37426,33868,jak
37427,33869,inap
37428,33870,pt
37429,33871,ketika
37430,33872,terlihat
37431,33696,hadjadinata
37432,33873,ketua
37433,33874,wanita
37434,33875,mati
37435,33876,kendaraan
37436,33877,padam
37437,33878,sungai
37438,33600,baliho
37439,33879,rawan
37440,33880,udara
37441,33881,transjakarta
37442,2073,sumbangan
37443,33882,pot
37444,33883,lampu
37445,33884,efek
37446,33885,pedagang
37447,33886,bersihkan
37448,33887,buang
37449,33888,sampah
37450,33889,agak
37451,33890,diberi
37452,33891,bersihkan
37453,33892,balik
37454,33893,pohon
37455,33894,sembarangan
37456,33782,baliho
37457,33895,sepeda
37458,33896,dilakukan
37459,33897,saluran
37460,33898,alat
37461,33899,kalian
37462,33900,ditambah
37463,33901,air
37464,33902,kaca
37465,33903,surat
37466,33904,seberang
37467,33905,mati
37468,33906,lawan
37469,33907,ban
37470,33908,is
37471,33909,instansi
37472,33910,pembuangan
37473,33911,pos
37474,33912,kabel
37475,33913,pak
37476,33914,ganggu
37477,3312,rokok
37478,33915,violation
37479,33916,miring
37480,33917,ditemukan
37481,28838,ditemukan
37482,33918,org
37483,33919,sal
37484,33920,air
37485,33921,contoh
37486,33922,cengkareng
37487,33923,dekat
37488,30593,cawang
37489,33924,pemukiman
37490,33925,nempel
37491,33926,sibuk
37492,33927,pkl
37493,33928,diganti
37494,33929,kali
37495,33930,cawang
37496,33931,efek
37497,33932,diatas
37498,33933,kan
37499,28638,wilayah
37500,33934,selokan
37501,33935,penuh
37502,33936,selokan
37503,33937,selokan
37504,33938,alfamart
37505,33939,lagi
37506,33940,marka
37507,33941,reklame
37508,33850,berhenti
37509,33942,menghambat
37510,33943,baliho
37511,33944,butuh
37512,33945,kantor
37513,33946,pt
37514,33947,waktu
37515,33948,diperbaiki
37516,33949,halte
37517,33950,quot
37518,33951,dibawah
37519,33952,marka
37520,33953,ormas
37521,33954,gedung
37522,33955,tutup
37523,33956,larangan
37524,33957,baliho
37525,33958,penuh
37526,33959,baliho
37527,33960,nanti
37528,33961,macet
37529,33962,data
37530,33963,barat
37531,33964,provinsi
37532,33965,provinsi
37533,33966,perlu
37534,33964,provinsi
37535,33967,sempit
37536,33968,padahal
37537,33969,plang
37538,33970,jalannya
37539,33971,bolong
37540,128,ditemukan
37541,33972,utama
37542,33973,ditemukan
37543,33974,cempaka
37544,33975,bongkar
37545,33976,bau
37546,33977,kapan
37547,33978,dahan
37548,33979,alfamart
37549,33980,orang
37550,33981,merupakan
37551,33982,ditemukan
37552,33983,wanita
37553,33984,pohon
37554,33985,lakukan
37555,33986,kota
37556,33987,toping
37557,33782,baliho
37558,33988,alfamart
37559,33989,parkir
37560,33990,tertibkan
37561,33991,thanks
37562,33992,lahan
37563,33993,pertamanan
37564,33994,lantai
37565,33995,reklame
37566,33996,diatas
37567,33997,violation
37568,33998,tdk
37569,33999,violation
37570,34000,ditemukan
37571,34001,tlg
37572,5022,dinas
37573,34002,rokok
37574,9204,spanduk
37575,34003,diasphal
37576,128,ditemukan
37577,34004,pohon
37578,34005,bekerja
37579,32003,reklame
37580,34006,pedestrian
37581,34007,bocor
37582,34008,undang
37583,34009,thanks
37584,34010,oknum
37585,34011,pemasangan
37586,34012,sembarangan
37587,34013,apa
37588,34014,lubang
37589,34015,pemasangan
37590,34016,bantuannya
37591,34017,menutup
37592,34018,liar
37593,34019,tanggung
37594,34020,tindaklanjuti
37595,34021,mobil
37596,34022,tumbang
37597,34023,dikerjakan
37598,461,aduan
37599,34024,yg
37600,33865,dna
37601,34025,gang
37602,34026,quot
37603,34027,rusak
37604,34028,baliho
37605,34029,pohon
37606,33963,barat
37607,34030,pajak
37608,34031,dulu
37609,34032,tertib
37610,34033,wanita
37611,34034,ditambah
37612,34035,pungli
37613,34036,putar
37614,34037,spanduk
37615,34038,jatuh
37616,34039,diambil
37617,34040,kanstin
37618,34041,lintas
37619,34042,nama
37620,34043,pusat
37621,34044,turun
37622,34045,utama
37623,58,rawamangun
37624,34046,selokan
37625,34047,listrik
37626,34048,pulang
37627,34049,lapak
37628,34050,tiang
37629,34051,duren
37630,34052,krn
37631,34053,setoran
37632,34054,stop
37633,34055,takut
37634,34056,lurah
37635,28638,wilayah
37636,34057,perlu
37637,34058,angkut
37638,34059,pembuangan
37639,34060,lantai
37640,34061,sama
37641,34062,inap
37642,2222,cawang
37643,34063,sampah
37644,34064,sekitarnya
37645,34065,mobil
37646,34066,hal
37647,34067,titik
37648,34068,pkl
37649,34069,amp
37650,34070,kuning
37651,34071,sekitar
37652,34072,rata
37653,34073,sungai
37654,34074,tol
37655,34007,bocor
37656,34075,lantai
37657,34076,belum
37658,34077,dikarenakan
37659,34078,tebang
37660,34079,rusun
37661,34080,ditambah
37662,34081,pembiaran
37663,34082,genangan
37664,34083,setelah
37665,29702,selesai
37666,29702,selesai
37667,34084,pohon
37668,34085,teguran
37669,34086,dijadikan
37670,34087,enak
37671,128,ditemukan
37672,128,ditemukan
37673,34088,iklan
37674,128,ditemukan
37675,34089,trotoar
37676,34090,pengaspalan
37677,34091,ditemukan
37678,34092,semanan
37679,34093,bakar
37680,34094,batu
37681,34095,pusat
37682,34096,selokan
37683,34097,lama
37684,34098,lama
37685,34099,tanggung
37686,34100,penopingan
37687,461,aduan
37688,34101,genangan
37689,26471,abal
37690,34102,bolong
37691,34103,dia
37692,34104,yg
37693,34105,penertiban
37694,34106,lampu
37695,34107,tol
37696,34097,lama
37697,34108,sosial
37698,34109,menutupi
37699,34110,kalian
37700,34111,mesin
37701,34112,besar
37702,34113,rokok
37703,34114,dipakai
37704,34115,ceceran
37705,34116,poster
37706,34117,tunggu
37707,34118,anda
37708,34118,anda
37709,34119,anda
37710,34120,poster
37711,34121,umbul
37712,34122,rimbun
37713,34123,terus
37714,34124,dicabut
37715,34125,kok
37716,34126,abal
37717,34127,mesti
37718,34128,rubuh
37719,34129,merupakan
37720,34130,pot
37721,128,ditemukan
37722,34131,anda
37723,34132,didalam
37724,3053,tiang
37725,34133,sdh
37726,34134,posisi
37727,34135,marka
37728,34136,biasanya
37729,34137,poster
37730,128,ditemukan
37731,34138,tl
37732,34139,ditemukan
37733,34140,sama
37734,34141,balik
37735,34142,membangun
37736,34143,bus
37737,34144,batu
37738,34145,jabatan
37739,34146,gorong
37740,34147,quot
37741,34148,sebagian
37742,34149,pungli
37743,34150,poster
37744,34151,bajaj
37745,34152,ceceran
37746,34153,berpotensi
37747,34154,tangga
37748,34155,anda
37749,34156,kadang
37750,34157,ptsp
37751,15667,gorong
37752,34158,jln
37753,34159,issue
37754,34160,bajaj
37755,34161,yg
37756,34162,dikerjakan
37757,34163,saluran
37758,34164,penanganan
37759,34165,gang
37760,34166,perbaikan
37761,34167,ditemukan
37762,34168,banjir
37763,34169,diperbaiki
37764,34170,halte
37765,34171,hilang
37766,34172,busway
37767,34173,tumbang
37768,34174,tangga
37769,34175,pos
37770,34176,liat
37771,34177,reklame
37772,34178,selokan
37773,34179,batu
37774,34180,menumpuk
37775,34181,penerangan
37776,34182,putar
37777,34183,gelap
37778,34047,listrik
37779,34184,menyala
37780,34185,nyala
37781,34186,nyala
37782,34187,semanan
37783,34188,banget
37784,34189,polisi
37785,34190,demi
37786,34191,bila
37787,34192,digunakan
37788,34193,trotoar
37789,34194,inspektorat
37790,34195,air
37791,34196,penerangan
37792,34197,berupa
37793,34198,melihat
37794,34199,rusak
37795,34200,bahaya
37796,34201,seenaknya
37797,2984,quot
37798,34202,punya
37799,34203,bantu
37800,34204,spanduk
37801,34205,amblas
37802,34206,tersebut
37803,128,ditemukan
37804,3659,pangkas
37805,34207,ormas
37806,11564,penyelenggaraan
37807,34208,ban
37808,34209,tlg
37809,34210,sampah
37810,34211,gorong
37811,34212,anak
37812,34213,ternyata
37813,34214,pasar
37814,34215,berderet
37815,34216,diasphal
37816,34217,semak
37817,34218,fasum
37818,34219,penutup
37819,34220,mengotori
37820,34221,masih
37821,34222,sdn
37822,34223,selokan
37823,34224,batang
37824,2984,quot
37825,34225,sampah
37826,34226,tuh
37827,34227,violation
37828,34228,tuh
37829,34229,lancar
37830,34230,posisi
37831,34231,pemberhentian
37832,34232,duduk
37833,34233,baliho
37834,34234,ya
37835,6697,aduan
37836,34235,citata
37837,34236,dapat
37838,34237,semanan
37839,461,aduan
37840,34238,spanduk
37841,34239,fasilitas
37842,33908,is
37843,34240,mereka
37844,34241,selokan
37845,34242,surat
37846,34243,penumpang
37847,34244,spanduk
37848,34245,busway
37849,34246,sembarangan
37850,34247,sampe
37851,34248,reklame
37852,34249,lama
37853,34250,sebelah
37854,34251,tindakan
37855,22636,menutupi
37856,128,ditemukan
37857,34252,transjakarta
37858,34253,rokok
37859,34254,ijin
37860,34255,dibuat
37861,34256,kemarin
37862,34257,sisi
37863,3053,tiang
37864,34258,telah
37865,34259,arus
37866,34260,pagar
37867,34261,separator
37868,34262,umum
37869,34261,separator
37870,34263,penerangan
37871,34264,kalian
37872,34265,penutup
37873,34266,semanan
37874,34267,patah
37875,34268,semanan
37876,34269,bilang
37877,34270,semanan
37878,34271,blm
37879,34272,rapi
37880,34273,kejahatan
37881,34274,bocor
37882,34275,jabatan
37883,34276,penutup
37884,34277,berlaku
37885,34278,krn
37886,34279,mati
37887,34280,butuh
37888,34281,waktu
37889,34282,dikarenakan
37890,34283,reklame
37891,34284,besar
37892,34285,tikungan
37893,34286,semanan
37894,34287,fasum
37895,34288,yg
37896,34289,dicek
37897,34290,bikin
37898,34291,utama
37899,34292,baliho
37900,34293,apa
37901,34294,seminggu
37902,34295,sampah
37903,34296,kali
37904,34297,dijalan
37905,34298,mesin
37906,34299,pasar
37907,34300,ya
37908,34301,semanan
37909,34302,info
37910,34303,listrik
37911,34304,berbulan
37912,34305,kemarin
37913,34306,diduga
37914,34307,anda
37915,34308,alias
37916,34309,kemarin
37917,34310,kalideres
37918,34311,menyala
37919,34312,bekerja
37920,34313,jaktim
37921,34314,utama
37922,34315,tua
37923,34316,semanan
37924,34317,arah
37925,34318,baliho
37926,34319,sda
37927,34320,permasalahan
37928,34321,jalanan
37929,34322,umbul
37930,34323,sama
37931,34324,rokok
37932,34325,gedung
37933,34326,parkir
37934,34327,inspektorat
37935,34328,semanan
37936,34329,pekerjaan
37937,34330,kepentingan
37938,34331,tukang
37939,34332,pejalan
37940,34333,kejahatan
37941,34334,kejahatan
37942,34335,sarang
37943,34336,nya
37944,34337,tambal
37945,34338,udara
37946,33440,banner
37947,34339,jaya
37948,34340,menit
37949,34341,pos
37950,34342,proses
37951,34343,mangkal
37952,34344,rapi
37953,34345,lingkungan
37954,34346,terimakasih
37955,34347,gorong
37956,34348,gerobak
37957,34349,solusi
37958,34350,provinsi
37959,34351,semanan
37960,34352,berfungsi
37961,3053,tiang
37962,34353,saluran
37963,34354,pohon
37964,34355,pemukiman
37965,34356,semanan
37966,34357,susah
37967,34358,kaki
37968,34359,perhubungan
37969,34360,meter
37970,34361,bantuannya
37971,34362,miring
37972,34363,menyala
37973,34364,wilayah
37974,34365,komplek
37975,3053,tiang
37976,3053,tiang
37977,34366,yg
37978,3053,tiang
37979,34367,jelas
37980,34368,jembatan
37981,34369,semanan
37982,34370,efek
37983,34371,benar
37984,34372,ditemukan
37985,34373,tp
37986,34374,semanan
37987,34375,bangun
37988,34376,imb
37989,34377,bocor
37990,34378,tanah
37991,34379,sempit
37992,34380,nunggu
37993,34381,ditindaklanjuti
37994,34382,akibat
37995,34383,semanan
37996,34384,deras
37997,34385,duduk
37998,34386,menggangu
37999,34387,selokan
38000,34388,diganti
38001,34389,hancur
38002,34390,provinsi
38003,34391,bergelombang
38004,34392,ormas
38005,34392,ormas
38006,34393,kering
38007,2073,sumbangan
38008,34394,tebang
38009,34395,panjang
38010,34396,setengah
38011,34397,bocor
38012,34398,pemberhentian
